嫁作人妻首過聖誕！柯佳嬿37字放閃坤達,http://ent.ltn.com.tw/news/breakingnews/2292844,嫁作人妻首過聖誕！柯佳嬿37字放閃坤達\n2017/12/24 23:20\n〔記者吳琬婷／台北報導〕坤達、柯佳嬿因拍戲擦愛火，交往5年多，月初終於修成正果，登記成為正式夫妻，小倆口也在臉書同步宣布喜訊，柯佳嬿甜曬婚戒寫下：「登記完成！是丈夫跟妻子啦！」今天適逢聖誕節平安節，也是兩人升格為夫妻後，第一個渡過的節日，柯佳嬿也罕見地曬恩愛放閃。\n柯佳嬿在臉書貼上兩人合照，並寫道：「沒什麼在過節日，還是想紀念一下第一個聖誕節，晚餐煮的很趕謝謝你吃完 聖誕快樂」兩人還應景的用後製貼圖扮成麋鹿和聖誕老人，看來這對新婚夫妻的首個聖誕節過得相當甜蜜。\n柯佳嬿PO合照曬恩愛慶聖誕。（翻攝自臉書）\n新聞送上來！ 快加入APP、LINE好友\niOS\nAndroid\nAPP下載\nLINE好友\n相關新聞
普廷對手來了!俄反對派領袖跨過參選總統門檻,http://news.ltn.com.tw/news/world/breakingnews/2292825,俄羅斯反對派領袖納瓦尼週日獲得數百人支持，跨過大選第一個門檻，預計今天將登記參選，盼以廣大民意施壓克里姆林宮，讓他角逐大位。（路透）\n2017-12-24 23:13\n〔即時新聞／綜合報導〕俄羅斯明年3月舉行總統大選，反對派領導人納瓦尼（Alexei Navalny）週日獲得數百人支持，跨過大選第一個門檻，預計今天將到中央選舉委員會登記，盼以廣大民意施壓克里姆林宮，讓他被列入總統候選名單。\n納瓦尼週日分別在多個城市獲得數百人支持參選，包括莫斯科逾700人。（路透）\n官員：納瓦尼曾遭刑事定罪 不具有參選資格\n綜合外媒報導，根據俄國法律，只要有一個城市至少500人支持，就可向中央選舉委員會（Central Election Commission）登記參選。但官員認為，納瓦尼曾遭刑事定罪，不具有參選資格。納瓦尼則表示，他被定罪是出於政治動機\n週日，納瓦尼分別在多個城市獲得數百人支持參選，包括莫斯科逾700人、頓河羅斯托夫（Rostov-on-Don）逾800人、葉卡捷琳堡逾900人、新西伯利亞逾700人。為了提高參選機會，他將尋求在全國20座城市登記參選。\n41歲律師出生的納瓦尼今年因違反公眾集會規定先後入獄3次。他在莫斯科向支持者表示，自己才是這場選舉的「真正候選人」；如果參選，他相信自己會贏，但如果當局拒絕他登記，他將呼籲支持者抵制投票。\n俄國總統普廷（Vladimir Putin）已在上月宣布參選，尋求執政到2024年。儘管貪腐、醫療保健和貧困等社會問題日益嚴重，但民調顯示，普廷的支持度高達8成。他還曾感嘆，沒有強有力的對手。
（影音）五月天阿信也是自由娛樂粉絲 演唱會上透露秘密,http://ent.ltn.com.tw/news/breakingnews/2292839,（影音）五月天阿信也是自由娛樂粉絲 演唱會上透露秘密\n2017/12/24 22:57\n〔記者陳慧玲／桃園報導〕五月天今晚在桃園國際棒球場舉行「人生無限公司」演唱會，多次安可讓歌迷看得好開心，而今晚阿信在台上也不經意透露出，他也是自由娛樂頻道的「粉絲」。\n阿信今晚唱名感謝名單時，提到謝謝這次開唱場地Lamigo桃猿主場地，接著笑說：「我今天看新聞，原來五月天在這場地做了一件奇怪的事。」\n而阿信看的新聞，正是自由娛樂頻道的即時新聞「五月天犯大忌？竟在桃猿隊主場做這件事」，因為內文提到，很多網友發現，五月天在桃猿隊主場唱《兄弟》，大銀幕上還打出「BROTHER」字樣，覺得非常奇妙，畢竟桃猿隊上個月才擊敗中信兄弟封冠，沒想到阿信看到這則新聞也覺得有趣，主動在演唱會上談到此事。\n五月天演唱會。（記者趙世勳攝）\n五月天演唱會。（記者趙世勳攝）\n五月天演唱會。（記者趙世勳攝）\n五月天演唱會。（記者趙世勳攝）\n新聞送上來！ 快加入APP、LINE好友\niOS\nAndroid\nAPP下載\nLINE好友\n相關新聞
地緣政治看起落 CNN評今年國際政治人物,http://news.ltn.com.tw/news/world/breakingnews/2292837,"2017-12-24 22:50\n〔中央社〕今年全球動盪，牽動各國領袖的氣勢。美國有線電視新聞網（CNN）評比國際政治人物發現，有人受惠地緣政治動盪而氣勢上揚，有人挫敗連連。CNN並預測來年他們可能的表現。\n今年元旦，金正恩宣稱北韓已進入研發洲際彈道飛彈（ICBM）最後階段，美國總統川普推文說北韓永遠不可能擁有洲際彈道飛彈。往後11個月北韓完成16次飛彈試射和1次核試爆後。 在今年唇槍舌戰中，金正恩暫時占上風。（法新社）\n拜法國2大主流政黨意外崩盤之賜，身為前經濟部長的馬克宏趁勢崛起，當選法國總統。（法新社）\n梅克爾在9月大選中面臨挑戰，極右派「德國另類選擇黨」抱走超過100萬票，成為她執政的一大警訊。（彭博）\n▲氣勢上揚者：\n●法國總統馬克宏（Emmanuel Macron）\n2017年造就馬克宏。拜法國2大主流政黨意外崩盤之賜，身為前經濟部長的馬克宏趁勢崛起，當選法國總統。加上倫敦、華盛頓和柏林紛紛陷入政治動盪，以及本身的政治野心，馬克宏現在不僅是法國總統，甚至被視為自由世界的新領袖，未來一年行情看漲。\n●俄羅斯總統蒲亭（Vladimir Putin）\n蒲亭在國內仍然極度受到歡迎，他可望在明年3月總統選舉中當選連任。\n今年，蒲亭想和美國川普政府建立良好關係的夢想破碎，在涉嫌干預美國總統選舉的風暴中，美國也已進一步對俄羅斯制裁。\n雖然如此，蒲亭在中東地區大有斬獲，不僅拉抬盟友敘利亞總統阿塞德、確保俄軍派駐中東，並且強化了俄羅斯政治掮客地位。\n●中國國家主席習近平\n今年是習近平大豐收的一年。他的「思想」寫入中國共產黨黨章，先前只有毛澤東有此能耐。習近平的權力鞏固數十年罕見。\n中國國內生產毛額（GDP）可望持續成長，中國幾乎篤定成為超級強權。\n對於習近平而言，北韓問題將是他明年的首要挑戰。其他挑戰包括川普執政下的中美緊張貿易關係，以及國內經濟持續走緩。\n●北韓領導人金正恩\n今年元旦，金正恩宣稱北韓已進入研發洲際彈道飛彈（ICBM）最後階段，總統當選人川普次日推文說北韓永遠不可能擁有洲際彈道飛彈。往後11個月北韓完成16次飛彈試射和1次核試爆後，成功試射其歷來最先進的洲際彈道飛彈。\n在今年唇槍舌戰中，金正恩暫時占上風，但明年難以逆料，因為戰爭疑慮擴大，國際社會對北韓實施的前所未有制裁生效。\n●日本首相安倍晉三（Shinzo Abe）\n安倍晉三從全球不穩定氛圍中取分。在全球領袖中，面對天威難測的川普總統，安倍是迎合討好第一人。安倍吹捧川普，招待美食，並送鍍金高爾夫球桿給川普。2人私交甚篤，定期通話和會晤。\n北韓2度試射飛彈飛越日本引發國內恐慌，安倍藉題發揮，儘管醜聞頻傳與擬修和平憲法引發爭議，仍為自己領導的執政黨贏得一面倒勝利。安倍將挾自信的勢頭進入2018年，其中包括日本近20年來最佳的連續經濟成長。\n▼氣勢下降者：\n●德國總理梅克爾（Angela Merkel）\n對於梅克爾來說，今年是艱困的一年。她先修補和美國總統川普的關係，然後處理國內右翼民粹主義勢力的興起。雖然川普在首次會晤中拒絕握手，梅克爾已成功建構和川普的工作關係。\n梅克爾接著在9月大選中面臨挑戰，極右派「德國另類選擇黨」（Alternative for Germany,AfD）抱走超過100萬票，成為她執政的一大警訊。梅克爾仍是總理，但她必須儘快籌組聯合政府，以迎接2018年的挑戰。\n●緬甸實質領導人翁山蘇姬（Aung San Suu Kyi）\n從緬甸民主的希望變成軍方種族清洗罪行的辯護者，翁山蘇姬大失人心。\n今年9月中旬，超過40萬穆斯林少數族裔洛興雅（Rohingya）難民為了躲避軍方迫害，越界逃到孟拉加境內，當時諾貝爾和平獎得主翁山蘇姬發表演說表示：「我們要查出他們出走的原因。」\n難民人數後來持續增加，超過60萬人。美國和聯合國譴責緬甸軍方暴行是種族清洗。不過，翁山蘇姬在國內仍然享有熱烈的支持。\n●英國首相梅伊（Theresa May）\n梅伊提前舉行國會大選，她領導的「保守黨」失去2位數多數優勢，迫使她不得不和「北愛爾蘭民主聯盟黨」（DUP）合作，以保有執政權。梅伊此舉招致外界批評，並讓英國脫歐談判的北愛邊界問題更加複雜難解。\n梅伊並且面對想要奪取她首相寶座的陰謀，以及國會性醜聞的震盪。受到國會性醜聞影響，梅伊已失去3名內閣大臣，其中包親密盟友葛林（Damian Green ）。\n然而，梅伊今年在英國脫歐談判上的成就不容忽視，她把談判成功帶入第2階段。隨著下一階段談判到來，以及針對她領導地位而來的挑戰傳言不斷，梅伊明年的處境可能同樣艱困。\n●西班牙總理拉荷義（Mariano Rajoy）\n對於拉荷義而言，今年可能是他想要忘記的一年。今年加泰隆尼亞不顧西班牙中央政府反對，舉行獨立公投，並且依公投結果宣布獨立，讓西班牙陷入前獨裁者佛朗哥（Francisco Franco）時代結束以來的最嚴重憲政危機。\n拉荷義收回加泰隆尼亞的自治權，並由中央政府接管。許多人認為拉荷義小題大作，他或可不理會公投結果，因為先前馬德里中央政府也曾這麼處理過，或是更早幾年就坦然面對加泰隆尼亞危機，就不會走到今天這一步。\n加泰隆尼亞議會12月舉行選舉，獨派政黨宣布勝利，拉荷義遭到進一步挫敗。"
NBA》菜鳥砍全場最高分 甜瓜：他絕對能成為爵士一哥,http://sports.ltn.com.tw/news/breakingnews/2292826,爵士新秀菜鳥表現亮眼，連對手甜瓜都對他讚不絕口。（美聯社）\n〔體育中心／綜合報導〕爵士今主場迎戰雷霆，爵士超級新秀米契爾（Donovan Mitchell）砍下全場最高29分，雖最終爵士89：103不敵雷霆，不過他的好表現，仍被受隊友讚賞，連對手雷霆隊「CPR連線」的「甜瓜」安東尼（Carmelo Anthony）也對他讚不絕口。\n「甜瓜」安東尼。（美聯社）\n爵士菜鳥米契爾此役上場39分鐘16投12中，繳出29分5籃板1助攻，表現相當亮眼，包括魏斯布魯克（Russell Westbrook）、喬治（Paul George）和「甜瓜」安東尼等多名球員在賽後，都上前擁抱並鼓勵這位優異的新秀。\n當被記者問到賽後對米契爾說了什麼，「甜瓜」安東尼則是拒絕透露兩人談話內容。\n「我不能告訴你們，這是我們之間私人的話，」安東尼說道，「不過我認為你們應該要多多關注他（米契爾）他是個非常特別的球員，我認為他覺對會成為爵士的王牌，而且他會不斷再進步。」
基隆防災大樓又傳巨響 男子墜樓身亡,http://news.ltn.com.tw/news/society/breakingnews/2292835,2017-12-24 22:41\n〔記者吳昇儒／基隆報導〕位於基隆市信二路上的防災大樓今日晚間10時許傳出巨響，一名男子從上方墜樓，直接倒在一樓消防分隊門口。消防隊員立刻向前查看，但男子已經明顯死亡，目前等警察到場，釐清墜樓原因。消防隊員指出，兩個月前也有一名女子從同棟大樓跳樓輕生，此次已經是第二起墜樓案件。\n男子墜落在消防分隊前，熱心的消防隊員先拿布蓋住男子遺體，並拉上封鎖線，等警方到場調查。（記者吳昇儒翻攝）\n消防隊員檢視男子傷勢，認定已明顯身亡，先拿布幫忙遮蓋遺體，並在現場拉起封鎖線，等警方做進一步調查。\n自由電子報關心您︰自殺不能解決問題，勇敢求救並非弱者，社會處處有溫暖，一定能度過難關。\n自殺防治諮詢安心專線：0800-788995\n生命線協談專線：1995。\n張老師專線：1980
心理學家：應送4件耶誕禮物 讓孩子學習慷慨助人,http://news.ltn.com.tw/news/world/breakingnews/2292821,2017-12-24 22:39\n〔即時新聞／綜合報導〕明（25）日為西洋耶誕節，部分民眾在這天會為家中孩子準備驚喜禮物，澳洲心理學家對此表示，父母應送給孩子4件禮物，讓孩子不只能夠開心過節，也能重新學習耶誕節慷慨助人的意義。\n澳洲心理學家表示，孩子應學習耶誕節慷慨助人的意義。（歐新社）\n根據《每日郵報》報導，澳洲心理學家邁克爾·卡爾格雷格博士（Michael Carr-Gregg）表示，父母宜在耶誕節送給孩子4件禮物，「這當中只有1件是孩子想要的禮物，其中1樣則是他們所需要的物品，另1個禮物則是他們必須閱讀的書籍」。\n關於第4件禮物，卡爾格雷格博士說，「就是讓孩子學會慷慨助人的力量，這是耶誕節的意義所在，這樣就能夠將耶誕節的主軸拉回」，卡爾格雷格博士相信許多父母會為此承受不小經濟壓力，但他鼓勵家長們要不吝於孩子的學習。
心理學家：應送4件耶誕禮物 讓孩子學習慷慨助人,http://news.ltn.com.tw/news/world/breakingnews/2292821,2017-12-24 22:39\n〔即時新聞／綜合報導〕明（25）日為西洋耶誕節，部分民眾在這天會為家中孩子準備驚喜禮物，澳洲心理學家對此表示，父母應送給孩子4件禮物，讓孩子不只能夠開心過節，也能重新學習耶誕節慷慨助人的意義。\n澳洲心理學家表示，孩子應學習耶誕節慷慨助人的意義。（歐新社）\n根據《每日郵報》報導，澳洲心理學家邁克爾·卡爾格雷格博士（Michael Carr-Gregg）表示，父母宜在耶誕節送給孩子4件禮物，「這當中只有1件是孩子想要的禮物，其中1樣則是他們所需要的物品，另1個禮物則是他們必須閱讀的書籍」。\n關於第4件禮物，卡爾格雷格博士說，「就是讓孩子學會慷慨助人的力量，這是耶誕節的意義所在，這樣就能夠將耶誕節的主軸拉回」，卡爾格雷格博士相信許多父母會為此承受不小經濟壓力，但他鼓勵家長們要不吝於孩子的學習。
「功夫尼姑」不化緣 騎車3000公里打擊人口販運,http://news.ltn.com.tw/news/world/breakingnews/2292805,功夫尼姑們為打擊人口販運，倡導性別平等，騎自行車展開3000公里的朝山活動。（法新社）\n2017-12-24 22:37\n〔即時新聞／綜合報導〕尼泊爾首都加德滿都西部山谷上1座尼姑庵，昨日（23）約近200名的功夫尼姑，為喚起大眾對販賣人口和性別平等，騎車展開3000公里的旅程，從尼泊爾出發到印度大吉嶺。\n功夫尼姑們平常在尼泊爾知名朝聖地天龍彌陀山，打拳修行。（法新社）\n綜合外媒報導，這些功夫尼姑年齡介於9歲到52歲不等，她們修行的地點「天龍喜悅輪尼院（Druk Gawa Khilwa Abbey）」，位於尼泊爾知名朝聖地天龍彌陀山，由藏傳佛教噶舉派「竹巴噶舉」支派精神領袖第十二世嘉旺竹巴法王創立，以推動性別平等為宗旨。功夫尼姑們為倡導宗旨，常常發起朝山和自行車騎乘活動。\n23日她們展開第5輪朝山（yatra）活動，以倡導女權、環保、防止人口販運的意識。她們的路途長達3000公里，從尼泊爾首都加德滿都山上出發，經南印度至德里，最後抵達大吉嶺。\n尼泊爾2015年發生大地震後，人口販運案件上升，造成數千人無家可歸。功夫尼姑們大量投入災後復原及救援行動，她們看盡災後人們的醜態，憤慨的表示，「有人為了重建家園的經費，出賣他們的姊妹、女兒。」；「有些男人把女生當作錢，我想改變這一點」。\n她們從這些人看到改變世界的想法，1名尼姑吉格梅（Jigme Konchok Lhamo）表示，「這次走訪所有的偏遠地區，鼓勵並教育大家，我們都是女孩，女孩無所不能。女孩並非毫無用處，不能當物品販售」。
LuLu平安夜嗨唱 緋聞男友來惹,http://ent.ltn.com.tw/news/breakingnews/2292829,LuLu平安夜嗨唱 緋聞男友來惹\n2017/12/24 22:35\n〔記者陽昕翰／台北報導〕今天是平安夜，LuLu選在西門河岸留言，舉辦「星星棉花糖 LuLu聖誕交換禮物音樂會」，她在開唱前受訪，談到圓夢舉辦音樂會很開心，今晚好友她的阿達擔任嘉賓，助陣合作《我說寶貝》，LuLu更小秀段最近苦練的饒舌。\n音樂會開場，LuLu獻唱新歌《星星棉花糖》，以及在流行樂加入音樂劇般曲風的《賴床公主》，她興奮地向全場歌迷朋友們打招呼，「嗨，大家好。平安夜快樂！」包括她的爸爸、媽媽、妹妹都特別前來。\nLuLu往年都會把耶誕夜的時間留下來，只為聽偶像Peggy的音樂會，剛生完小孩的Peggy今年沒有演出，LuLu特地訂了同個場地，感動直說：「謝謝大家把這麼重要的聖誕夜留給我，沒有什麼能給大家，只好”全都給你了”！」\nLuLu今晚在西門町舉辦耶誕音樂會。（環球提供）\nLuLu今晚在西門町舉辦耶誕音樂會。（環球提供）\n新聞送上來！ 快加入APP、LINE好友\niOS\nAndroid\nAPP下載\nLINE好友\n相關新聞
馬國畢走過負債低潮 肖想開唱憂債主,http://ent.ltn.com.tw/news/breakingnews/2292828,馬國畢走過負債低潮 肖想開唱憂債主\n2017/12/24 22:34\n〔記者陽昕翰／台北報導〕馬國畢今晚擔任董事長樂團的表演嘉賓，他曾幫其他團員擔任婚禮主持人，卻狠虧主唱吉董的桃花緋聞，「有一個我沒有主持的，娶兩個老婆了。」讓大夥趕緊接話：「不要隨便講。」\n馬國畢與董事長樂團的交情超過20年，他過去因為沉迷職棒簽賭，欠下了台幣5千萬元鉅額賭債，更賠上婚姻和事業，感謝「董事長」給予了不少鼓勵。\n他們今天在現場合唱《想要哭》，馬國畢在台上說：「如果我以後辦演唱會，會來這麼多人嗎？」沒想到吉董卻接話：「會啊，都債主啊。」語畢讓歌迷笑翻。\n董事長樂團20週年演唱會，嘉賓馬國畢（記者陳逸寬攝）\n董事長樂團20週年演唱會，嘉賓馬國畢。（記者陳逸寬攝）\n董事長樂團20週年演唱會，嘉賓馬國畢。（記者陳逸寬攝）\n新聞送上來！ 快加入APP、LINE好友\niOS\nAndroid\nAPP下載\nLINE好友\n相關新聞
齊心對抗空汙！ 台電創下單日自主降載減排記錄,http://news.ltn.com.tw/news/life/breakingnews/2292819,為了對抗空汙，台電今自主降載減排，並創下單日最大自主降載量的紀錄。（中央社）\n2017-12-24 22:32\n〔即時新聞／綜合報導〕中國霧霾侵擾，且今天（24日）冷空氣南下挾帶汙染物，致使北部、竹苗、中部、雲嘉南、高屏等地區的空氣品質，在上午6時已有3分之1以上達到紅色警戒。為了對抗空汙，台電今日決定主動降載減排，並創下單日最大自主降載量紀錄！\n據《新頭殼》報導，今日台電在確認系統供電安全無虞的狀況下，基隆協和電廠、台中電廠及高雄興達電廠都盡最大努力進行降載減排，3座電廠共降載427萬瓩。台電表示，今日3座電廠的減排時段均從上午7時開始，至下午5時結束，分別降載：基隆協和電廠降載量共134萬瓩；台中電廠降載量共226萬瓩；高雄興達電廠降載量共67萬瓩，共計降載427萬瓩，創下單日最大自主降載量的紀錄。\n台電也承諾，未來會持續配合地方政府的減煤政策，在供電穩定安全，以及燃氣機組能夠確實補足燃煤少發電量的情況下，將電廠降載做到常態化和最大化，盡可能降低發電端的排放。
（影音）陳芳語為「偷吃」躲監視器 約Miss A團員逃獄,http://ent.ltn.com.tw/news/breakingnews/2292822,（影音）陳芳語為「偷吃」躲監視器 約Miss A團員逃獄\n2017/12/24 22:30\n〔記者王心妤／台北報導〕女星陳芳語以《愛你》爆紅，這次推出全新EP《#Tag Me》，今日在西門町舉辦簽唱會。談到因壓力自殺的韓星鐘鉉，陳芳語也以曾當過練習生的經驗分享，當時經紀人會嚴格控管時間，「連上廁所、跟自習時間都安排好，完全沒有自己的空間。」\n陳芳語自爆，過去因為所有行程都被控管，還曾跟「前女團Miss A」成員Min算準時間溜出宿舍「偷吃」麥當勞。她自爆：「因為當時管的很嚴格，所以我跟同學是先調查出我們宿舍監視器都會在晚上11：00左右關閉兩分鐘，我們就趁那兩分鐘溜出去！而且還畫出路線圖！」被一旁的工作人員笑說：「好像逃獄！」\n回憶起過去當練習生的減肥時光，陳芳語透露，「有一次我們跟老闆吃飯，老闆在吃肉，我們因為要減肥，所以只能在旁邊吃泡菜，而且吃完再吞減肥藥，為了維持身材很辛苦。」一旁的葛仲珊嚇到直說：「我很少在運動，如果要找我一起運動，就不用聯絡我啦！」笑翻全場。\n自由電子報關心您︰自殺不能解決問題，勇敢求救並非弱者，社會處處有溫暖，一定能度過難關。\n陳芳語專輯簽唱會。（記者宋志雄攝）\n陳芳語專輯簽唱會。（記者宋志雄攝）\n新聞送上來！ 快加入APP、LINE好友\niOS\nAndroid\nAPP下載\nLINE好友\n相關新聞
5噸堆高機摔邊坡 越南籍移工遭重壓送命,http://news.ltn.com.tw/news/society/breakingnews/2292656,2017-12-24 22:28\n首次上稿 17:46\n更新時間 22:28\n〔記者徐聖倫／新北報導〕1名越南籍移工今下午3時許駕駛堆高機在新北市林口區南勢街進行作業，因不明原因堆高機竟掉下工廠旁約2樓深邊坡，5噸重堆高機把越南移工卡得無法動彈，而該移工也失去生命徵象。經過4個多小時搶救，可惜該移工救出時已明顯死亡。\n消防人員積極設法救出卡在堆高機內的越南籍移工。（記者徐聖倫翻攝）\n消防人員積極搶救移工。（記者徐聖倫翻攝）\n消防人員表示，該名移工身上多處骨折，卡在堆高機內，已無生命跡象。警消積極想辦法將移工救出中，但因堆高機是翻覆在山坡下，受到地形限制及坡地土質鬆軟， 器材車等大型機具無法進入，最後只得採人力挖掘，經4個多小時努力，才把壓在車下的外籍移工救出。\n消防人員指出，越南移工被救出時已明顯死亡，將報請檢方相驗，釐清案發原因。
爐石明星賽》為台灣留下冠軍！ Virtual橫掃「韓國K神」奪60萬獎金,http://sports.ltn.com.tw/news/breakingnews/2292813,Virtual勇奪冠軍。（記者陳耀宗攝）\n〔記者陳耀宗／台北報導〕《爐石戰記》2017全明星賽冠軍出爐！台灣好手「偷米」Virtual自八強賽打敗「大哥」Tom60229後，四強戰與冠軍戰連續「三穿」、兩度三比零橫掃加拿大Purple及「韓國K神」Kranich，奪得2017全明星賽冠軍與兩萬美金（約新台幣60萬）的高額獎金。賽後，Virtual更是高喊「終於為台灣留下這一勝，覺得很開心」。\n開賽前的音樂演奏。（記者陳耀宗攝）\n開賽前的音樂演奏。（記者陳耀宗攝）\n開賽前雙方握手致意。（記者陳耀宗攝）\n冠軍戰由Virtual對上Kranich，首場Virtual以快攻聖對上Kranich的快攻獵，開局Kranich就進牌派奇、又卡兩把武器，手氣十分背；反倒Virtual運氣較佳，節奏十分順利，加上「集結作戰」招喚出的「飛刀手」，為Virtual打出大局，最後再補上一張「王者祝福」，成功拿下第一場。\n第一場開局Virtual手氣極佳，很快就拿下首勝。（取自YOUTUBE）\n第二場Virtual以親王賊對上魚人聖，這場Virtual手氣相對不佳、不斷卡手，面對Kranich的魚人牌面難解，但也一度靠著南海船長配派奇扭轉場面，而後期Kranich想靠著「惡毒的招喚師」製造希望，但召喚出的八費卡不盡理想，只能眼看Virtual場面優勢逆轉勝。\n一改開場手氣背，Virtual打出漂亮逆轉勝。（取自YOUTUBE）\n第三場Virtual拿出僅剩的卡札牧對上Kranich的聖騎士牌組，Virtual儘管在五費出卡札克斯，但關鍵牌無法入手，只能在八費先變身暗影死神，眼看自身被打至殘血，所幸抽到著血法師配靈魂鞭笞又回補到19滴血，接著關鍵牌局神抽「心靈尖嘯」，不僅引起現場一陣歡呼，更是把對方場面優勢歸零，此時局勢已經被他的強勢逆轉，最終讓對方只能選擇投降。\n抽到心靈尖嘯的一刻，全場觀眾都瘋狂。（記者陳耀宗攝）\nVirtual成功再度「三穿」對手、以三比零橫掃Kranich，奪下《爐石戰記》2017全明星賽冠軍與兩萬元美金（約60萬新台幣），終於將冠軍留在台灣。\n賽後，Virtual接受主播「廚爹」賽後採訪，首先談到抽到心靈尖嘯的心情，他笑稱「還好那時候有選擇抽牌，後面其實有點慌」；隨後Virtual也感謝來到現場及線上觀看賽事的觀眾，「終於為台灣留下這一勝，覺得很開心」。\n談到賽前投票時自己頭銜前多了「ahq」的意思，Virtual表示那只是做效果、順便拉票，被問到「有機會兌現嗎」？Virtual滿臉笑容地表示「我覺得過了今天以後可以好好談」。\nVirtual賽後充滿笑容的接受採訪。（記者陳耀宗攝）\nVirtual獲得60萬新台幣的冠軍獎金。（記者陳耀宗攝）\n在主場優勢加持下，終於將2017全明星賽冠軍留在台灣。（記者陳耀宗攝）
養死上司吉娃娃 日男「自家縱火」試圖脫罪,http://news.ltn.com.tw/news/world/breakingnews/2292811,日本一名男子不小心把上司的狗養死後，居然在公寓縱火，企圖偽裝成狗是因火災意外而身亡。（資料照，路透）\n2017-12-24 22:17\n〔即時新聞／綜合報導〕日本福岡市一名28歲男子小川彰，應上司要求照顧他的寵物狗吉娃娃，卻不小心把狗養死了；沒想到小川居然選擇在自家公寓大樓縱火，企圖偽裝成狗是因火災意外身亡的，這起案件最終仍被警方偵破，小川週五（22日）被福岡地方法院判處5年有期徒刑。\n綜合外媒報導，這起案件發生於今年2月12日晚上7點左右，住在福岡縣福岡市的小川縱火燒掉自家大樓，還連帶把隔壁2棟住宅一起燒光光，所幸無人傷亡；小川被逮捕後自白，稱自己因不小心把上司寄養的吉娃娃養死了，才會想到縱火來偽裝「狗死於意外」的餿主意。\n小川不斷強調，平常在工作上都會遭到上司的言語暴力，就連上司把吉娃娃丟給他時，也恐嚇說：「我家愛犬如果發生什麼意外，你家女兒就會有同樣的下場。」由於害怕遭到報復，小川在反覆思量後，才會選擇如此極端的做法。\n法官於22日開庭時表示，雖然同情嫌犯長期活在遭受暴力的恐懼之中，但他住的地方房屋密集，火災一不小心就會害死無辜的人，而且還讓附近鄰居感到不安、造成人家困擾，最終仍判處小川5年有期徒刑。\n日本網友對此紛紛表示：「這上司也太糟糕了」、「嗯？難道不用以恐嚇罪逮捕上司嗎？」、「所以主角的吉娃娃到底是怎麼死的」、「如果是中國新聞，那我還以為是被吃掉了呢！」、「這樣女兒有沒有危險啊？」
張如君換跑道當選美教母 品牌竟遭直銷盜用,http://ent.ltn.com.tw/news/breakingnews/2292815,張如君換跑道當選美教母 品牌竟遭直銷盜用\n2017/12/24 22:04\n〔記者羅子欣／台北報導〕曾演出華視連續劇《媽祖》、《觀世音》的女星張如君，暌違螢光幕多年，近年致力於選美活動，創辦「全球城市小姐」選拔大賽已15年，在業界有「選美教母」之稱，沒想到經營多年的品牌卻被一家直銷公司盜用。\n近日她帶旗下城市小姐高子涵、木熙衣回台拍戲，透露和該公司及負責人王文欽打了2年官司，最近對方被法官判決違反公平交易法，須賠償600萬、違反著作權法判賠50萬，張如君感激直說：「謝謝法官幫我主持公道！」\n張如君直言：「選美活動就是宣揚真善美與健康活力，沒想到王文欽盜用我的品牌，不尊重著作權的態度讓我很崩潰，更擔心不了解的民眾因此受騙。」目前全案雙方都還在上訴中，委任律師楊嘉馹處理，未來只要判決確定，她表示會將賠償金全額圈給慈善團體。\n她強調2003年開始一心一意投入選美慈善活動，歷經許多挫折和風波都沒退卻過，很感謝這次有法官替她主持公道，表示會繼續致力於選美，更會努力推廣為全球城市小姐選拔經營的「淑創學院」公益美學課程。\n張如君致力選美事業多年，卻被直銷公司盜用。（張如君提供）\n新聞送上來！ 快加入APP、LINE好友\niOS\nAndroid\nAPP下載\nLINE好友\n相關新聞
